"TIME","GEO","AGE","SEX","UNIT","Value"
"2019","RS12","From 15 to 24 years","Total","Percentage","22.2"
"2019","RS12","From 15 to 24 years","Males","Percentage","21.7"
"2019","RS12","From 15 to 24 years","Females","Percentage","23.0"
"2019","RS12","25 years or over","Total","Percentage","7.9"
"2019","RS12","25 years or over","Males","Percentage","7.5"
"2019","RS12","25 years or over","Females","Percentage","8.4"
"2019","RS2","From 15 to 24 years","Total","Percentage","32.2"
"2019","RS2","From 15 to 24 years","Males","Percentage","30.2"
"2019","RS2","From 15 to 24 years","Females","Percentage","36.2"
"2019","RS2","25 years or over","Total","Percentage","10.8"
"2019","RS2","25 years or over","Males","Percentage","10.1"
"2019","RS2","25 years or over","Females","Percentage","11.6"
"2019","RS21","From 15 to 24 years","Total","Percentage","32.8"
"2019","RS21","From 15 to 24 years","Males","Percentage","30.3"
"2019","RS21","From 15 to 24 years","Females","Percentage","37.4"
"2019","RS21","25 years or over","Total","Percentage","10.1"
"2019","RS21","25 years or over","Males","Percentage","9.4"
"2019","RS21","25 years or over","Females","Percentage","10.9"
"2019","RS22","From 15 to 24 years","Total","Percentage","31.5"
"2019","RS22","From 15 to 24 years","Males","Percentage","30.0"
"2019","RS22","From 15 to 24 years","Females","Percentage","34.6"
"2019","RS22","25 years or over","Total","Percentage","11.7"
"2019","RS22","25 years or over","Males","Percentage","11.0"
"2019","RS22","25 years or over","Females","Percentage","12.7"
"2019","TR","From 15 to 24 years","Total","Percentage","25.2"
"2019","TR","From 15 to 24 years","Males","Percentage","22.4"
"2019","TR","From 15 to 24 years","Females","Percentage","30.3"
"2019","TR","25 years or over","Total","Percentage","11.5"
"2019","TR","25 years or over","Males","Percentage","10.5"
"2019","TR","25 years or over","Females","Percentage","13.5"
"2019","TR1","From 15 to 24 years","Total","Percentage","24.6"
"2019","TR1","From 15 to 24 years","Males","Percentage","22.0"
"2019","TR1","From 15 to 24 years","Females","Percentage","29.0"
"2019","TR1","25 years or over","Total","Percentage","12.8"
"2019","TR1","25 years or over","Males","Percentage","11.2"
"2019","TR1","25 years or over","Females","Percentage","16.3"
"2019","TR10","From 15 to 24 years","Total","Percentage","24.6"
"2019","TR10","From 15 to 24 years","Males","Percentage","22.0"
"2019","TR10","From 15 to 24 years","Females","Percentage","29.0"
"2019","TR10","25 years or over","Total","Percentage","12.8"
"2019","TR10","25 years or over","Males","Percentage","11.2"
"2019","TR10","25 years or over","Females","Percentage","16.3"
"2019","TR2","From 15 to 24 years","Total","Percentage","22.6"
"2019","TR2","From 15 to 24 years","Males","Percentage","17.5"
"2019","TR2","From 15 to 24 years","Females","Percentage","31.8"
"2019","TR2","25 years or over","Total","Percentage","8.1"
"2019","TR2","25 years or over","Males","Percentage","6.5"
"2019","TR2","25 years or over","Females","Percentage","11.2"
"2019","TR21","From 15 to 24 years","Total","Percentage","24.6"
"2019","TR21","From 15 to 24 years","Males","Percentage","19.1"
"2019","TR21","From 15 to 24 years","Females","Percentage","35.0"
"2019","TR21","25 years or over","Total","Percentage","9.1"
"2019","TR21","25 years or over","Males","Percentage","7.3"
"2019","TR21","25 years or over","Females","Percentage","12.8"
"2019","TR22","From 15 to 24 years","Total","Percentage","19.6"
"2019","TR22","From 15 to 24 years","Males","Percentage","15.2"
"2019","TR22","From 15 to 24 years","Females","Percentage","27.3"
"2019","TR22","25 years or over","Total","Percentage","6.9"
"2019","TR22","25 years or over","Males","Percentage","5.6"
"2019","TR22","25 years or over","Females","Percentage","9.3"
"2019","TR3","From 15 to 24 years","Total","Percentage","24.3"
"2019","TR3","From 15 to 24 years","Males","Percentage","19.0"
"2019","TR3","From 15 to 24 years","Females","Percentage","33.2"
"2019","TR3","25 years or over","Total","Percentage","10.3"
"2019","TR3","25 years or over","Males","Percentage","9.1"
"2019","TR3","25 years or over","Females","Percentage","12.6"
"2019","TR31","From 15 to 24 years","Total","Percentage","27.6"
"2019","TR31","From 15 to 24 years","Males","Percentage","21.3"
"2019","TR31","From 15 to 24 years","Females","Percentage","37.3"
"2019","TR31","25 years or over","Total","Percentage","14.0"
"2019","TR31","25 years or over","Males","Percentage","12.0"
"2019","TR31","25 years or over","Females","Percentage","17.8"
"2019","TR32","From 15 to 24 years","Total","Percentage","19.4"
"2019","TR32","From 15 to 24 years","Males","Percentage","15.0"
"2019","TR32","From 15 to 24 years","Females","Percentage","26.4"
"2019","TR32","25 years or over","Total","Percentage","7.8"
"2019","TR32","25 years or over","Males","Percentage","6.8"
"2019","TR32","25 years or over","Females","Percentage","9.4"
"2019","TR33","From 15 to 24 years","Total","Percentage","23.6"
"2019","TR33","From 15 to 24 years","Males","Percentage","19.0"
"2019","TR33","From 15 to 24 years","Females","Percentage","32.7"
"2019","TR33","25 years or over","Total","Percentage","7.7"
"2019","TR33","25 years or over","Males","Percentage","7.2"
"2019","TR33","25 years or over","Females","Percentage","8.7"
"2019","TR4","From 15 to 24 years","Total","Percentage","24.9"
"2019","TR4","From 15 to 24 years","Males","Percentage","23.3"
"2019","TR4","From 15 to 24 years","Females","Percentage","27.4"
"2019","TR4","25 years or over","Total","Percentage","10.1"
"2019","TR4","25 years or over","Males","Percentage","9.0"
"2019","TR4","25 years or over","Females","Percentage","12.5"
"2019","TR41","From 15 to 24 years","Total","Percentage","21.8"
"2019","TR41","From 15 to 24 years","Males","Percentage","20.2"
"2019","TR41","From 15 to 24 years","Females","Percentage","24.4"
"2019","TR41","25 years or over","Total","Percentage","9.6"
"2019","TR41","25 years or over","Males","Percentage","8.6"
"2019","TR41","25 years or over","Females","Percentage","11.7"
"2019","TR42","From 15 to 24 years","Total","Percentage","27.6"
"2019","TR42","From 15 to 24 years","Males","Percentage","26.0"
"2019","TR42","From 15 to 24 years","Females","Percentage","29.8"
"2019","TR42","25 years or over","Total","Percentage","10.6"
"2019","TR42","25 years or over","Males","Percentage","9.5"
"2019","TR42","25 years or over","Females","Percentage","13.2"
"2019","TR5","From 15 to 24 years","Total","Percentage","23.2"
"2019","TR5","From 15 to 24 years","Males","Percentage","18.2"
"2019","TR5","From 15 to 24 years","Females","Percentage","32.1"
"2019","TR5","25 years or over","Total","Percentage","10.6"
"2019","TR5","25 years or over","Males","Percentage","8.9"
"2019","TR5","25 years or over","Females","Percentage","14.2"
"2019","TR51","From 15 to 24 years","Total","Percentage","27.0"
"2019","TR51","From 15 to 24 years","Males","Percentage","21.1"
"2019","TR51","From 15 to 24 years","Females","Percentage","37.0"
"2019","TR51","25 years or over","Total","Percentage","12.3"
"2019","TR51","25 years or over","Males","Percentage","10.0"
"2019","TR51","25 years or over","Females","Percentage","16.9"
"2019","TR52","From 15 to 24 years","Total","Percentage","16.1"
"2019","TR52","From 15 to 24 years","Males","Percentage","13.3"
"2019","TR52","From 15 to 24 years","Females","Percentage","22.0"
"2019","TR52","25 years or over","Total","Percentage","6.2"
"2019","TR52","25 years or over","Males","Percentage","6.0"
"2019","TR52","25 years or over","Females","Percentage","6.5"
"2019","TR6","From 15 to 24 years","Total","Percentage","24.0"
"2019","TR6","From 15 to 24 years","Males","Percentage","20.7"
"2019","TR6","From 15 to 24 years","Females","Percentage","29.7"
"2019","TR6","25 years or over","Total","Percentage","12.3"
"2019","TR6","25 years or over","Males","Percentage","11.1"
"2019","TR6","25 years or over","Females","Percentage","14.8"
"2019","TR61","From 15 to 24 years","Total","Percentage","25.3"
"2019","TR61","From 15 to 24 years","Males","Percentage","23.3"
"2019","TR61","From 15 to 24 years","Females","Percentage","29.0"
"2019","TR61","25 years or over","Total","Percentage","11.5"
"2019","TR61","25 years or over","Males","Percentage","9.7"
"2019","TR61","25 years or over","Females","Percentage","14.8"
"2019","TR62","From 15 to 24 years","Total","Percentage","19.3"
"2019","TR62","From 15 to 24 years","Males","Percentage","16.2"
"2019","TR62","From 15 to 24 years","Females","Percentage","24.2"
"2019","TR62","25 years or over","Total","Percentage","10.4"
"2019","TR62","25 years or over","Males","Percentage","9.5"
"2019","TR62","25 years or over","Females","Percentage","12.3"
"2019","TR63","From 15 to 24 years","Total","Percentage","28.9"
"2019","TR63","From 15 to 24 years","Males","Percentage","23.9"
"2019","TR63","From 15 to 24 years","Females","Percentage","38.4"
"2019","TR63","25 years or over","Total","Percentage","15.8"
"2019","TR63","25 years or over","Males","Percentage","14.7"
"2019","TR63","25 years or over","Females","Percentage","18.4"
"2019","TR7","From 15 to 24 years","Total","Percentage","27.5"
"2019","TR7","From 15 to 24 years","Males","Percentage","22.2"
"2019","TR7","From 15 to 24 years","Females","Percentage","37.9"
"2019","TR7","25 years or over","Total","Percentage","11.2"
"2019","TR7","25 years or over","Males","Percentage","10.2"
"2019","TR7","25 years or over","Females","Percentage","13.7"
"2019","TR71","From 15 to 24 years","Total","Percentage","27.6"
"2019","TR71","From 15 to 24 years","Males","Percentage","23.1"
"2019","TR71","From 15 to 24 years","Females","Percentage","36.2"
"2019","TR71","25 years or over","Total","Percentage","10.2"
"2019","TR71","25 years or over","Males","Percentage","8.8"
"2019","TR71","25 years or over","Females","Percentage","13.0"
"2019","TR72","From 15 to 24 years","Total","Percentage","27.4"
"2019","TR72","From 15 to 24 years","Males","Percentage","21.5"
"2019","TR72","From 15 to 24 years","Females","Percentage","39.3"
"2019","TR72","25 years or over","Total","Percentage","11.9"
"2019","TR72","25 years or over","Males","Percentage","11.0"
"2019","TR72","25 years or over","Females","Percentage","14.4"
"2019","TR8","From 15 to 24 years","Total","Percentage","19.1"
"2019","TR8","From 15 to 24 years","Males","Percentage","17.1"
"2019","TR8","From 15 to 24 years","Females","Percentage","22.1"
"2019","TR8","25 years or over","Total","Percentage","6.8"
"2019","TR8","25 years or over","Males","Percentage","6.2"
"2019","TR8","25 years or over","Females","Percentage","7.9"
"2019","TR81","From 15 to 24 years","Total","Percentage","26.2"
"2019","TR81","From 15 to 24 years","Males","Percentage","22.8"
"2019","TR81","From 15 to 24 years","Females","Percentage","31.6"
"2019","TR81","25 years or over","Total","Percentage","7.6"
"2019","TR81","25 years or over","Males","Percentage","5.8"
"2019","TR81","25 years or over","Females","Percentage","10.7"
"2019","TR82","From 15 to 24 years","Total","Percentage","18.2"
"2019","TR82","From 15 to 24 years","Males","Percentage","13.7"
"2019","TR82","From 15 to 24 years","Females","Percentage","25.3"
"2019","TR82","25 years or over","Total","Percentage","5.8"
"2019","TR82","25 years or over","Males","Percentage","4.7"
"2019","TR82","25 years or over","Females","Percentage","7.6"
"2019","TR83","From 15 to 24 years","Total","Percentage","17.4"
"2019","TR83","From 15 to 24 years","Males","Percentage","16.5"
"2019","TR83","From 15 to 24 years","Females","Percentage","18.7"
"2019","TR83","25 years or over","Total","Percentage","6.8"
"2019","TR83","25 years or over","Males","Percentage","6.8"
"2019","TR83","25 years or over","Females","Percentage","6.9"
"2019","TR9","From 15 to 24 years","Total","Percentage","26.6"
"2019","TR9","From 15 to 24 years","Males","Percentage","22.0"
"2019","TR9","From 15 to 24 years","Females","Percentage","32.7"
"2019","TR9","25 years or over","Total","Percentage","8.0"
"2019","TR9","25 years or over","Males","Percentage","7.4"
"2019","TR9","25 years or over","Females","Percentage","8.8"
"2019","TR90","From 15 to 24 years","Total","Percentage","26.6"
"2019","TR90","From 15 to 24 years","Males","Percentage","22.0"
"2019","TR90","From 15 to 24 years","Females","Percentage","32.7"
"2019","TR90","25 years or over","Total","Percentage","8.0"
"2019","TR90","25 years or over","Males","Percentage","7.4"
"2019","TR90","25 years or over","Females","Percentage","8.8"
"2019","TRA","From 15 to 24 years","Total","Percentage","20.4"
"2019","TRA","From 15 to 24 years","Males","Percentage","20.6"
"2019","TRA","From 15 to 24 years","Females","Percentage","19.7"
"2019","TRA","25 years or over","Total","Percentage","8.3"
"2019","TRA","25 years or over","Males","Percentage","9.6"
"2019","TRA","25 years or over","Females","Percentage","5.4"
"2019","TRA1","From 15 to 24 years","Total","Percentage","25.6"
"2019","TRA1","From 15 to 24 years","Males","Percentage","28.7"
"2019","TRA1","From 15 to 24 years","Females","Percentage","18.7"
"2019","TRA1","25 years or over","Total","Percentage","8.8"
"2019","TRA1","25 years or over","Males","Percentage","9.8"
"2019","TRA1","25 years or over","Females","Percentage","6.5"
"2019","TRA2","From 15 to 24 years","Total","Percentage","16.5"
"2019","TRA2","From 15 to 24 years","Males","Percentage","15.2"
"2019","TRA2","From 15 to 24 years","Females","Percentage","20.7"
"2019","TRA2","25 years or over","Total","Percentage","7.7"
"2019","TRA2","25 years or over","Males","Percentage","9.4"
"2019","TRA2","25 years or over","Females","Percentage","4.3"
"2019","TRB","From 15 to 24 years","Total","Percentage","27.9"
"2019","TRB","From 15 to 24 years","Males","Percentage","26.5"
"2019","TRB","From 15 to 24 years","Females","Percentage","30.9"
"2019","TRB","25 years or over","Total","Percentage","15.5"
"2019","TRB","25 years or over","Males","Percentage","15.7"
"2019","TRB","25 years or over","Females","Percentage","14.9"
"2019","TRB1","From 15 to 24 years","Total","Percentage","17.4"
"2019","TRB1","From 15 to 24 years","Males","Percentage","15.0"
"2019","TRB1","From 15 to 24 years","Females","Percentage","20.9"
"2019","TRB1","25 years or over","Total","Percentage","8.5"
"2019","TRB1","25 years or over","Males","Percentage","8.1"
"2019","TRB1","25 years or over","Females","Percentage","9.4"
"2019","TRB2","From 15 to 24 years","Total","Percentage","33.8"
"2019","TRB2","From 15 to 24 years","Males","Percentage","31.7"
"2019","TRB2","From 15 to 24 years","Females","Percentage","39.5"
"2019","TRB2","25 years or over","Total","Percentage","23.0"
"2019","TRB2","25 years or over","Males","Percentage","23.3"
"2019","TRB2","25 years or over","Females","Percentage","22.3"
"2019","TRC","From 15 to 24 years","Total","Percentage","31.7"
"2019","TRC","From 15 to 24 years","Males","Percentage","31.0"
"2019","TRC","From 15 to 24 years","Females","Percentage","33.1"
"2019","TRC","25 years or over","Total","Percentage","19.0"
"2019","TRC","25 years or over","Males","Percentage","19.3"
"2019","TRC","25 years or over","Females","Percentage","18.0"
"2019","TRC1","From 15 to 24 years","Total","Percentage","24.5"
"2019","TRC1","From 15 to 24 years","Males","Percentage","23.3"
"2019","TRC1","From 15 to 24 years","Females","Percentage","27.1"
"2019","TRC1","25 years or over","Total","Percentage","12.9"
"2019","TRC1","25 years or over","Males","Percentage","13.2"
"2019","TRC1","25 years or over","Females","Percentage","11.9"
"2019","TRC2","From 15 to 24 years","Total","Percentage","28.3"
