"TIME","GEO","CITIZEN","ISCED11","AGE","UNIT","SEX","Value"
"2019","CH0","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Males","76.8"
"2019","CH0","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Females","63.2"
"2019","CH0","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Total","80.8"
"2019","CH0","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Males","84.4"
"2019","CH0","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Females","77.5"
"2019","CH0","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Total","89.0"
"2019","CH0","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Males","92.6"
"2019","CH0","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Females","84.7"
"2019","CH01","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Total","71.0"
"2019","CH01","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Males","76.0"
"2019","CH01","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Females","65.9"
"2019","CH01","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Total","74.7"
"2019","CH01","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Males","78.1"
"2019","CH01","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Females","71.3"
"2019","CH01","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Total","82.7"
"2019","CH01","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Males","87.4"
"2019","CH01","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Females","78.1"
"2019","CH02","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Total","71.7"
"2019","CH02","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Males","80.4"
"2019","CH02","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Females","64.6"
"2019","CH02","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Total","82.9"
"2019","CH02","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Males","86.2"
"2019","CH02","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Females","79.8"
"2019","CH02","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Total","90.6"
"2019","CH02","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Males","92.6"
"2019","CH02","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Females","88.2"
"2019","CH03","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Total","64.6"
"2019","CH03","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Males","75.3"
"2019","CH03","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Females","55.3"
"2019","CH03","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Total","80.7"
"2019","CH03","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Males","84.5"
"2019","CH03","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Females","77.4"
"2019","CH03","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Total","90.7"
"2019","CH03","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Males","94.5"
"2019","CH03","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Females","85.9"
"2019","CH04","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Total","72.3"
"2019","CH04","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Males","76.4"
"2019","CH04","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Females","67.8"
"2019","CH04","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Total","81.0"
"2019","CH04","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Males","85.1"
"2019","CH04","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Females","77.4"
"2019","CH04","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Total","90.0"
"2019","CH04","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Males","93.6"
"2019","CH04","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Females","85.9"
"2019","CH05","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Total","66.1"
"2019","CH05","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Males","75.0"
"2019","CH05","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Females","59.4"
"2019","CH05","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Total","83.9"
"2019","CH05","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Males","87.2"
"2019","CH05","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Females","80.9"
"2019","CH05","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Total","91.1"
"2019","CH05","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Males","94.0"
"2019","CH05","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Females","87.1"
"2019","CH06","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Total","75.4"
"2019","CH06","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Males","82.0"
"2019","CH06","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Females","70.0"
"2019","CH06","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Total","85.4"
"2019","CH06","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Males","88.8"
"2019","CH06","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Females","82.4"
"2019","CH06","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Total","92.1"
"2019","CH06","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Males","95.4"
"2019","CH06","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Females","87.6"
"2019","CH07","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Total","58.6"
"2019","CH07","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Males","67.9"
"2019","CH07","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Females","50.4"
"2019","CH07","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Total","71.6"
"2019","CH07","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Males","77.7"
"2019","CH07","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Females","65.8"
"2019","CH07","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Total","84.1"
"2019","CH07","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Males","90.6"
"2019","CH07","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Females","77.2"
"2019","UK","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Total","64.6"
"2019","UK","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Males","73.1"
"2019","UK","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Females","55.6"
"2019","UK","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Total","78.8"
"2019","UK","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Males","84.2"
"2019","UK","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Females","73.1"
"2019","UK","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Total","86.0"
"2019","UK","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Males","88.9"
"2019","UK","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Females","83.4"
"2019","UKC","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Total","57.0"
"2019","UKC","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Males","63.6"
"2019","UKC","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Females","49.8"
"2019","UKC","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Total","74.9"
"2019","UKC","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Males","80.1"
"2019","UKC","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Females","69.3"
"2019","UKC","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Total","84.9"
"2019","UKC","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Males","85.1"
"2019","UKC","Total","Tertiary education (levels 5-8)","From 20 to 64 years","Percentage","Females","84.7"
"2019","UKC1","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Total","53.9"
"2019","UKC1","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Males","60.4"
"2019","UKC1","Total","Less than primary, primary and lower secondary education (levels 0-2)","From 20 to 64 years","Percentage","Females","47.8"
"2019","UKC1","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 20 to 64 years","Percentage","Total","74.4"
