"TIME","GEO","SEX","AGE","CITIZEN","UNIT","Value"
"2017","Czechia","Females","From 15 to 64 years","Total","Percentage","11.7"
"2017","Denmark","Total","From 15 to 64 years","Total","Percentage","12.3"
"2017","Denmark","Males","From 15 to 64 years","Total","Percentage","11.2"
"2017","Denmark","Females","From 15 to 64 years","Total","Percentage","13.4"
"2017","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Total","Percentage","12.9"
"2017","Germany (until 1990 former territory of the FRG)","Males","From 15 to 64 years","Total","Percentage","13.0"
"2017","Germany (until 1990 former territory of the FRG)","Females","From 15 to 64 years","Total","Percentage","12.9"
"2017","Estonia","Total","From 15 to 64 years","Total","Percentage","3.1"
"2017","Estonia","Males","From 15 to 64 years","Total","Percentage","3.4"
"2017","Estonia","Females","From 15 to 64 years","Total","Percentage","2.9"
"2017","Ireland","Total","From 15 to 64 years","Total","Percentage","9.1"
"2017","Ireland","Males","From 15 to 64 years","Total","Percentage","8.8"
"2017","Ireland","Females","From 15 to 64 years","Total","Percentage","9.4"
"2017","Greece","Total","From 15 to 64 years","Total","Percentage","11.4"
"2017","Greece","Males","From 15 to 64 years","Total","Percentage","9.9"
"2017","Greece","Females","From 15 to 64 years","Total","Percentage","13.3"
"2017","Spain","Total","From 15 to 64 years","Total","Percentage","26.8"
"2017","Spain","Males","From 15 to 64 years","Total","Percentage","26.0"
"2017","Spain","Females","From 15 to 64 years","Total","Percentage","27.6"
"2017","France","Total","From 15 to 64 years","Total","Percentage","16.8"
"2017","France","Males","From 15 to 64 years","Total","Percentage","16.2"
"2017","France","Females","From 15 to 64 years","Total","Percentage","17.4"
"2017","Croatia","Total","From 15 to 64 years","Total","Percentage","20.7"
"2017","Croatia","Males","From 15 to 64 years","Total","Percentage","20.6"
"2017","Croatia","Females","From 15 to 64 years","Total","Percentage","20.7"
"2017","Italy","Total","From 15 to 64 years","Total","Percentage","15.5"
"2017","Italy","Males","From 15 to 64 years","Total","Percentage","15.1"
"2017","Italy","Females","From 15 to 64 years","Total","Percentage","16.0"
"2017","Cyprus","Total","From 15 to 64 years","Total","Percentage","15.3"
"2017","Cyprus","Males","From 15 to 64 years","Total","Percentage","12.0"
"2017","Cyprus","Females","From 15 to 64 years","Total","Percentage","18.6"
"2017","Latvia","Total","From 15 to 64 years","Total","Percentage","3.0"
"2017","Latvia","Males","From 15 to 64 years","Total","Percentage","3.7"
"2017","Latvia","Females","From 15 to 64 years","Total","Percentage","2.4"
"2017","Lithuania","Total","From 15 to 64 years","Total","Percentage","1.7"
"2017","Lithuania","Males","From 15 to 64 years","Total","Percentage","2.1"
"2017","Lithuania","Females","From 15 to 64 years","Total","Percentage","1.3"
"2017","Luxembourg","Total","From 15 to 64 years","Total","Percentage","9.1"
"2017","Luxembourg","Males","From 15 to 64 years","Total","Percentage","8.8"
"2017","Luxembourg","Females","From 15 to 64 years","Total","Percentage","9.4"
"2017","Hungary","Total","From 15 to 64 years","Total","Percentage","8.8"
"2017","Hungary","Males","From 15 to 64 years","Total","Percentage","8.2"
"2017","Hungary","Females","From 15 to 64 years","Total","Percentage","9.5"
"2017","Malta","Total","From 15 to 64 years","Total","Percentage","6.0"
"2017","Malta","Males","From 15 to 64 years","Total","Percentage","5.3"
"2017","Malta","Females","From 15 to 64 years","Total","Percentage","6.9"
"2017","Netherlands","Total","From 15 to 64 years","Total","Percentage","21.7"
"2017","Netherlands","Males","From 15 to 64 years","Total","Percentage","20.4"
"2017","Netherlands","Females","From 15 to 64 years","Total","Percentage","23.1"
"2017","Austria","Total","From 15 to 64 years","Total","Percentage","9.2"
"2017","Austria","Males","From 15 to 64 years","Total","Percentage","9.2"
"2017","Austria","Females","From 15 to 64 years","Total","Percentage","9.2"
"2017","Poland","Total","From 15 to 64 years","Total","Percentage","26.1"
"2017","Poland","Males","From 15 to 64 years","Total","Percentage","25.6"
"2017","Poland","Females","From 15 to 64 years","Total","Percentage","26.6"
"2017","Portugal","Total","From 15 to 64 years","Total","Percentage","22.0"
"2017","Portugal","Males","From 15 to 64 years","Total","Percentage","22.3"
"2017","Portugal","Females","From 15 to 64 years","Total","Percentage","21.7"
"2017","Romania","Total","From 15 to 64 years","Total","Percentage","1.2"
"2017","Romania","Males","From 15 to 64 years","Total","Percentage","1.4"
"2017","Romania","Females","From 15 to 64 years","Total","Percentage","0.9"
"2017","Slovenia","Total","From 15 to 64 years","Total","Percentage","17.6"
"2017","Slovenia","Males","From 15 to 64 years","Total","Percentage","16.4"
"2017","Slovenia","Females","From 15 to 64 years","Total","Percentage","18.9"
"2017","Slovakia","Total","From 15 to 64 years","Total","Percentage","9.4"
"2017","Slovakia","Males","From 15 to 64 years","Total","Percentage","9.1"
"2017","Slovakia","Females","From 15 to 64 years","Total","Percentage","9.8"
"2017","Finland","Total","From 15 to 64 years","Total","Percentage","15.8"
"2017","Finland","Males","From 15 to 64 years","Total","Percentage","12.9"
"2017","Finland","Females","From 15 to 64 years","Total","Percentage","18.6"
"2017","Sweden","Total","From 15 to 64 years","Total","Percentage","16.1"
"2017","Sweden","Males","From 15 to 64 years","Total","Percentage","14.5"
"2017","Sweden","Females","From 15 to 64 years","Total","Percentage","17.7"
"2017","Iceland","Total","From 15 to 64 years","Total","Percentage","10.7"
"2017","Iceland","Males","From 15 to 64 years","Total","Percentage","9.6"
"2017","Iceland","Females","From 15 to 64 years","Total","Percentage","11.8"
"2017","Norway","Total","From 15 to 64 years","Total","Percentage","8.5"
"2017","Norway","Males","From 15 to 64 years","Total","Percentage","7.3"
"2017","Norway","Females","From 15 to 64 years","Total","Percentage","9.8"
"2017","Switzerland","Total","From 15 to 64 years","Total","Percentage","13.3"
"2017","Switzerland","Males","From 15 to 64 years","Total","Percentage","13.3"
"2017","Switzerland","Females","From 15 to 64 years","Total","Percentage","13.3"
"2017","United Kingdom","Total","From 15 to 64 years","Total","Percentage","5.6"
"2017","United Kingdom","Males","From 15 to 64 years","Total","Percentage","5.2"
"2017","United Kingdom","Females","From 15 to 64 years","Total","Percentage","6.1"
"2017","Montenegro","Total","From 15 to 64 years","Total","Percentage","30.5"
"2017","Montenegro","Males","From 15 to 64 years","Total","Percentage","31.8"
"2017","Montenegro","Females","From 15 to 64 years","Total","Percentage","29.0"
"2017","North Macedonia","Total","From 15 to 64 years","Total","Percentage","14.0"
"2017","North Macedonia","Males","From 15 to 64 years","Total","Percentage","15.2"
"2017","North Macedonia","Females","From 15 to 64 years","Total","Percentage","12.3"
"2017","Serbia","Total","From 15 to 64 years","Total","Percentage","22.7"
"2017","Serbia","Males","From 15 to 64 years","Total","Percentage","23.7"
"2017","Serbia","Females","From 15 to 64 years","Total","Percentage","21.5"
"2017","Turkey","Total","From 15 to 64 years","Total","Percentage","13.2"
"2017","Turkey","Males","From 15 to 64 years","Total","Percentage","13.7"
"2017","Turkey","Females","From 15 to 64 years","Total","Percentage","12.0"
"2018","European Union - 27 countries (from 2020)","Total","From 15 to 64 years","Total","Percentage","15.5"
"2018","European Union - 27 countries (from 2020)","Males","From 15 to 64 years","Total","Percentage","15.0"
"2018","European Union - 27 countries (from 2020)","Females","From 15 to 64 years","Total","Percentage","16.2"
"2018","European Union - 28 countries (2013-2020)","Total","From 15 to 64 years","Total","Percentage","14.1"
"2018","European Union - 28 countries (2013-2020)","Males","From 15 to 64 years","Total","Percentage","13.6"
"2018","European Union - 28 countries (2013-2020)","Females","From 15 to 64 years","Total","Percentage","14.7"
"2018","European Union - 15 countries (1995-2004)","Total","From 15 to 64 years","Total","Percentage","14.6"
"2018","European Union - 15 countries (1995-2004)","Males","From 15 to 64 years","Total","Percentage","14.1"
"2018","European Union - 15 countries (1995-2004)","Females","From 15 to 64 years","Total","Percentage","15.1"
"2018","Euro area - 19 countries  (from 2015)","Total","From 15 to 64 years","Total","Percentage","16.2"
"2018","Euro area - 19 countries  (from 2015)","Males","From 15 to 64 years","Total","Percentage","15.7"
"2018","Euro area - 19 countries  (from 2015)","Females","From 15 to 64 years","Total","Percentage","16.7"
"2018","Belgium","Total","From 15 to 64 years","Total","Percentage","10.7"
"2018","Belgium","Males","From 15 to 64 years","Total","Percentage","9.8"
"2018","Belgium","Females","From 15 to 64 years","Total","Percentage","11.7"
"2018","Bulgaria","Total","From 15 to 64 years","Total","Percentage","4.0"
"2018","Bulgaria","Males","From 15 to 64 years","Total","Percentage","4.4"
"2018","Bulgaria","Females","From 15 to 64 years","Total","Percentage","3.7"
"2018","Czechia","Total","From 15 to 64 years","Total","Percentage","8.4"
"2018","Czechia","Males","From 15 to 64 years","Total","Percentage","6.5"
"2018","Czechia","Females","From 15 to 64 years","Total","Percentage","10.6"
"2018","Denmark","Total","From 15 to 64 years","Total","Percentage","10.7"
"2018","Denmark","Males","From 15 to 64 years","Total","Percentage","9.3"
"2018","Denmark","Females","From 15 to 64 years","Total","Percentage","12.0"
"2018","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Total","Percentage","12.6"
"2018","Germany (until 1990 former territory of the FRG)","Males","From 15 to 64 years","Total","Percentage","12.9"
"2018","Germany (until 1990 former territory of the FRG)","Females","From 15 to 64 years","Total","Percentage","12.4"
"2018","Estonia","Total","From 15 to 64 years","Total","Percentage","3.5"
"2018","Estonia","Males","From 15 to 64 years","Total","Percentage","3.6"
"2018","Estonia","Females","From 15 to 64 years","Total","Percentage","3.3"
"2018","Ireland","Total","From 15 to 64 years","Total","Percentage","9.9"
"2018","Ireland","Males","From 15 to 64 years","Total","Percentage","9.5"
"2018","Ireland","Females","From 15 to 64 years","Total","Percentage","10.4"
"2018","Greece","Total","From 15 to 64 years","Total","Percentage","11.3"
"2018","Greece","Males","From 15 to 64 years","Total","Percentage","9.5"
"2018","Greece","Females","From 15 to 64 years","Total","Percentage","13.5"
"2018","Spain","Total","From 15 to 64 years","Total","Percentage","26.9"
"2018","Spain","Males","From 15 to 64 years","Total","Percentage","26.0"
"2018","Spain","Females","From 15 to 64 years","Total","Percentage","27.8"
"2018","France","Total","From 15 to 64 years","Total","Percentage","16.6"
"2018","France","Males","From 15 to 64 years","Total","Percentage","16.1"
"2018","France","Females","From 15 to 64 years","Total","Percentage","17.2"
"2018","Croatia","Total","From 15 to 64 years","Total","Percentage","19.9"
"2018","Croatia","Males","From 15 to 64 years","Total","Percentage","19.4"
"2018","Croatia","Females","From 15 to 64 years","Total","Percentage","20.6"
"2018","Italy","Total","From 15 to 64 years","Total","Percentage","17.1"
"2018","Italy","Males","From 15 to 64 years","Total","Percentage","16.6"
"2018","Italy","Females","From 15 to 64 years","Total","Percentage","17.7"
"2018","Cyprus","Total","From 15 to 64 years","Total","Percentage","13.8"
"2018","Cyprus","Males","From 15 to 64 years","Total","Percentage","10.5"
"2018","Cyprus","Females","From 15 to 64 years","Total","Percentage","17.2"
"2018","Latvia","Total","From 15 to 64 years","Total","Percentage","2.7"
"2018","Latvia","Males","From 15 to 64 years","Total","Percentage","3.0"
"2018","Latvia","Females","From 15 to 64 years","Total","Percentage","2.4"
"2018","Lithuania","Total","From 15 to 64 years","Total","Percentage","1.6"
"2018","Lithuania","Males","From 15 to 64 years","Total","Percentage","1.7"
"2018","Lithuania","Females","From 15 to 64 years","Total","Percentage","1.4"
"2018","Luxembourg","Total","From 15 to 64 years","Total","Percentage","9.8"
"2018","Luxembourg","Males","From 15 to 64 years","Total","Percentage","9.1"
"2018","Luxembourg","Females","From 15 to 64 years","Total","Percentage","10.7"
"2018","Hungary","Total","From 15 to 64 years","Total","Percentage","7.3"
"2018","Hungary","Males","From 15 to 64 years","Total","Percentage","6.7"
"2018","Hungary","Females","From 15 to 64 years","Total","Percentage","7.9"
"2018","Malta","Total","From 15 to 64 years","Total","Percentage","7.9"
"2018","Malta","Males","From 15 to 64 years","Total","Percentage","7.3"
"2018","Malta","Females","From 15 to 64 years","Total","Percentage","8.6"
"2018","Netherlands","Total","From 15 to 64 years","Total","Percentage","21.4"
"2018","Netherlands","Males","From 15 to 64 years","Total","Percentage","19.9"
"2018","Netherlands","Females","From 15 to 64 years","Total","Percentage","23.0"
"2018","Austria","Total","From 15 to 64 years","Total","Percentage","9.1"
"2018","Austria","Males","From 15 to 64 years","Total","Percentage","8.8"
"2018","Austria","Females","From 15 to 64 years","Total","Percentage","9.4"
"2018","Poland","Total","From 15 to 64 years","Total","Percentage","24.3"
"2018","Poland","Males","From 15 to 64 years","Total","Percentage","23.5"
"2018","Poland","Females","From 15 to 64 years","Total","Percentage","25.1"
"2018","Portugal","Total","From 15 to 64 years","Total","Percentage","22.0"
"2018","Portugal","Males","From 15 to 64 years","Total","Percentage","22.0"
"2018","Portugal","Females","From 15 to 64 years","Total","Percentage","22.0"
"2018","Romania","Total","From 15 to 64 years","Total","Percentage","1.1"
"2018","Romania","Males","From 15 to 64 years","Total","Percentage","1.2"
"2018","Romania","Females","From 15 to 64 years","Total","Percentage","0.9"
"2018","Slovenia","Total","From 15 to 64 years","Total","Percentage","15.7"
"2018","Slovenia","Males","From 15 to 64 years","Total","Percentage","14.4"
"2018","Slovenia","Females","From 15 to 64 years","Total","Percentage","17.1"
"2018","Slovakia","Total","From 15 to 64 years","Total","Percentage","8.1"
