"TIME","GEO","ISCED11","AGE","SEX","Value"
"2018","Montenegro","Tertiary education (levels 5-8)","18 years or over","Total","12.1"
"2018","Montenegro","Tertiary education (levels 5-8)","18 years or over","Males","12.0"
"2018","Montenegro","Tertiary education (levels 5-8)","18 years or over","Females","12.2"
"2018","North Macedonia","All ISCED 2011 levels ","18 years or over","Total","40.0"
"2018","North Macedonia","All ISCED 2011 levels ","18 years or over","Males","39.9"
"2018","North Macedonia","All ISCED 2011 levels ","18 years or over","Females","40.0"
"2018","North Macedonia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","58.7"
"2018","North Macedonia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","61.8"
"2018","North Macedonia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","56.7"
"2018","North Macedonia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","34.2"
"2018","North Macedonia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","35.7"
"2018","North Macedonia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","32.1"
"2018","North Macedonia","Tertiary education (levels 5-8)","18 years or over","Total","18.5"
"2018","North Macedonia","Tertiary education (levels 5-8)","18 years or over","Males","17.6"
"2018","North Macedonia","Tertiary education (levels 5-8)","18 years or over","Females","19.3"
"2018","Serbia","All ISCED 2011 levels ","18 years or over","Total","34.0"
"2018","Serbia","All ISCED 2011 levels ","18 years or over","Males","33.7"
"2018","Serbia","All ISCED 2011 levels ","18 years or over","Females","34.2"
"2018","Serbia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","54.3"
"2018","Serbia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","57.8"
"2018","Serbia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","52.0"
"2018","Serbia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","31.9"
"2018","Serbia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","32.1"
"2018","Serbia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","31.7"
"2018","Serbia","Tertiary education (levels 5-8)","18 years or over","Total","13.4"
"2018","Serbia","Tertiary education (levels 5-8)","18 years or over","Males","12.5"
"2018","Serbia","Tertiary education (levels 5-8)","18 years or over","Females","14.1"
"2018","Turkey","All ISCED 2011 levels ","18 years or over","Total","36.4"
"2018","Turkey","All ISCED 2011 levels ","18 years or over","Males","34.7"
"2018","Turkey","All ISCED 2011 levels ","18 years or over","Females","38.1"
"2018","Turkey","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","43.6"
"2018","Turkey","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","42.8"
"2018","Turkey","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","44.3"
"2018","Turkey","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","30.0"
"2018","Turkey","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","29.5"
"2018","Turkey","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","30.8"
"2018","Turkey","Tertiary education (levels 5-8)","18 years or over","Total","16.2"
"2018","Turkey","Tertiary education (levels 5-8)","18 years or over","Males","15.1"
"2018","Turkey","Tertiary education (levels 5-8)","18 years or over","Females","17.6"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","All ISCED 2011 levels ","18 years or over","Total","56.2"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","All ISCED 2011 levels ","18 years or over","Males","56.2"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","All ISCED 2011 levels ","18 years or over","Females","56.2"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","62.7"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","67.4"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","60.6"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","55.6"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","56.1"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","54.8"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Tertiary education (levels 5-8)","18 years or over","Total","39.3"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Tertiary education (levels 5-8)","18 years or over","Males","37.7"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Tertiary education (levels 5-8)","18 years or over","Females","41.3"
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","All ISCED 2011 levels ","18 years or over","Total","20.9"
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","All ISCED 2011 levels ","18 years or over","Males","19.6"
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","All ISCED 2011 levels ","18 years or over","Females","22.1"
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","33.2"
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","32.2"
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","34.1"
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","19.9"
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","18.6"
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","21.3"
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Tertiary education (levels 5-8)","18 years or over","Total","10.9"
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Tertiary education (levels 5-8)","18 years or over","Males","10.1"
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Tertiary education (levels 5-8)","18 years or over","Females","11.6"
"2019","European Union - 27 countries (from 2020)","All ISCED 2011 levels ","18 years or over","Total","20.6"
"2019","European Union - 27 countries (from 2020)","All ISCED 2011 levels ","18 years or over","Males","19.3"
"2019","European Union - 27 countries (from 2020)","All ISCED 2011 levels ","18 years or over","Females","21.7"
"2019","European Union - 27 countries (from 2020)","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","32.7"
"2019","European Union - 27 countries (from 2020)","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","31.8"
"2019","European Union - 27 countries (from 2020)","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","33.5"
"2019","European Union - 27 countries (from 2020)","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","19.7"
"2019","European Union - 27 countries (from 2020)","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","18.5"
"2019","European Union - 27 countries (from 2020)","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","20.8"
"2019","European Union - 27 countries (from 2020)","Tertiary education (levels 5-8)","18 years or over","Total","10.3"
"2019","European Union - 27 countries (from 2020)","Tertiary education (levels 5-8)","18 years or over","Males","9.5"
"2019","European Union - 27 countries (from 2020)","Tertiary education (levels 5-8)","18 years or over","Females","11.1"
"2019","European Union - 28 countries (2013-2020)","All ISCED 2011 levels ","18 years or over","Total","20.9"
"2019","European Union - 28 countries (2013-2020)","All ISCED 2011 levels ","18 years or over","Males","19.6"
"2019","European Union - 28 countries (2013-2020)","All ISCED 2011 levels ","18 years or over","Females","22.1"
"2019","European Union - 28 countries (2013-2020)","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","33.2"
"2019","European Union - 28 countries (2013-2020)","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","32.2"
"2019","European Union - 28 countries (2013-2020)","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","34.1"
"2019","European Union - 28 countries (2013-2020)","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","19.9"
"2019","European Union - 28 countries (2013-2020)","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","18.6"
"2019","European Union - 28 countries (2013-2020)","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","21.3"
"2019","European Union - 28 countries (2013-2020)","Tertiary education (levels 5-8)","18 years or over","Total","10.9"
