"TIME","GEO","SEX","AGE","UNIT","ISCED11","Value"
"2012","Malta","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","25.5"
"2012","Malta","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","17.1"
"2012","Netherlands","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","30.8"
"2012","Netherlands","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","69.2"
"2012","Netherlands","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","40.6"
"2012","Netherlands","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","28.6"
"2012","Netherlands","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","30.3"
"2012","Netherlands","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","69.7"
"2012","Netherlands","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","40.6"
"2012","Netherlands","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","29.1"
"2012","Netherlands","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","31.2"
"2012","Netherlands","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","68.8"
"2012","Netherlands","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","40.7"
"2012","Netherlands","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","28.1"
"2012","Austria","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","22.4"
"2012","Austria","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","77.6"
"2012","Austria","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","60.8"
"2012","Austria","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","16.9"
"2012","Austria","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","18.8"
"2012","Austria","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","81.2"
"2012","Austria","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","63.0"
"2012","Austria","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","18.2"
"2012","Austria","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","25.9"
"2012","Austria","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","74.1"
"2012","Austria","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","58.5"
"2012","Austria","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","15.6"
"2012","Poland","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","16.7"
"2012","Poland","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","83.3"
"2012","Poland","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","61.8"
"2012","Poland","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","21.5"
"2012","Poland","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","17.3"
"2012","Poland","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","82.7"
"2012","Poland","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","65.1"
"2012","Poland","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","17.5"
"2012","Poland","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","16.1"
"2012","Poland","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","83.9"
"2012","Poland","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","58.5"
"2012","Poland","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","25.4"
"2012","Portugal","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","61.6"
"2012","Portugal","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","38.4"
"2012","Portugal","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","21.7"
"2012","Portugal","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","16.7"
"2012","Portugal","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","65.6"
"2012","Portugal","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","34.4"
"2012","Portugal","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","20.7"
"2012","Portugal","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","13.7"
"2012","Portugal","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","57.8"
"2012","Portugal","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","42.2"
"2012","Portugal","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","22.6"
"2012","Portugal","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","19.7"
"2012","Romania","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","29.2"
"2012","Romania","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","70.8"
"2012","Romania","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","57.3"
"2012","Romania","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","13.5"
"2012","Romania","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","26.3"
"2012","Romania","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","73.7"
"2012","Romania","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","60.7"
"2012","Romania","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","13.0"
"2012","Romania","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","32.2"
"2012","Romania","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","67.8"
"2012","Romania","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","53.8"
"2012","Romania","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","14.0"
"2012","Slovenia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","19.0"
"2012","Slovenia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","81.0"
"2012","Slovenia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","58.0"
"2012","Slovenia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","23.0"
"2012","Slovenia","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","18.4"
"2012","Slovenia","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","81.6"
"2012","Slovenia","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","63.5"
"2012","Slovenia","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","18.2"
"2012","Slovenia","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","19.8"
"2012","Slovenia","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","80.2"
"2012","Slovenia","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","52.2"
"2012","Slovenia","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","28.0"
"2012","Slovakia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","15.0"
"2012","Slovakia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","85.0"
"2012","Slovakia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","68.0"
"2012","Slovakia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","17.0"
"2012","Slovakia","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","13.8"
"2012","Slovakia","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","86.2"
"2012","Slovakia","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","71.5"
"2012","Slovakia","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","14.7"
"2012","Slovakia","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","16.2"
"2012","Slovakia","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","83.8"
"2012","Slovakia","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","64.6"
"2012","Slovakia","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","19.3"
"2012","Finland","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","21.8"
"2012","Finland","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","78.2"
"2012","Finland","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","45.4"
"2012","Finland","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","32.8"
"2012","Finland","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","24.0"
"2012","Finland","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","76.0"
